note_id,title,uid,kw
5d74da64000000000201ab4c,秋天来了，给大家分享了这么多初秋穿搭，就收到粉丝私信问我有没有什么好用的男士护肤品推荐[偷笑R][偷笑R][偷笑R]今天,58b85c9350c4b406e5fa172b,凡士林
5d9448d8000000000401e6c8,:lemon:日本Charley Polka×雪之元 合作推出的凡士林万用膏~颜值超高!清新! :lemon:份量：15g!!沉甸甸噢，慢慢,5b66ffdf11be102add52cd0e,凡士林
5e551454000000000100aa5b,:sparkles:盘点开始！这些高性价比品牌的高性价比单品，来看来看～ :keycap_1:美宝莲FITME妆前乳 :memo:干皮&油皮都能用，紫色包装保湿,5a7d552611be100857de0da2,凡士林
5e109a2200000000010084c0,本人怀孕后皮肤越来越干 产后护理不当导致皮肤缺水:droplet:加重 搜来搜去搜到了邓紫棋推荐的凡士林大法 目前对这个方法自己加了一,58aa84536a6a6976c6625c5a,凡士林
5e6cc7fd0000000001006c5f,这个是我在淘宝上买的 开始商家说是唇膏，但是并不是，凡士林的唇膏应该是lip，而这个是skin，其实就是普通的晶冻，注意,5c584e9f000000001b030ecf,凡士林
5e41238b000000000100412f,凡士林这个3号瓶身体乳真的是绝了，让你身体滑到难以置信的同时白成一道光！ 好不容易用完了上一罐身体乳，最近开始爱上了凡士,5839782050c4b41a09ec722a,凡士林
5dbaa4100000000001000cf9,:leaf_fluttering_in_wind:秋冬大烦恼之一~嘴巴干燥起皮，不知道大家的嘴巴是咋样的，反正我的太烦了一年四季都得用唇膏，但是秋冬用唇膏都还是感觉很,58c790e282ec396f2932a69c,凡士林
5e40f5ec0000000001004541,这个寂寞孤单不敢出门的过年:red_envelope:假期，我也只好偷偷的在家改变自己了，这样才可以在回去上班的时候，让同事看到我有一个明显的变,5b2ca620f7e8b96734bc0097,凡士林
5e72de18000000000100526f,聊聊凡士林的正确用涂？ 之前看过超多笔记 有的又吹得太过了 有的说可以当唇膜、涂睫毛上可以长睫毛 还有说卸妆啥的 我也有,5e327b400000000001002b00,凡士林
5e58b966000000000100a39e,:rainbow:因为疫情的原因，可能今年春天:cherry_blossom:会觉得时间:alarm_clock:短，也许到能出去玩的时候就已经是初夏:sun:了。要露肉的季节就问你怕不怕？经,5b926d6f2b85ba0001d35b8b,凡士林
5e50ea160000000001004056,凡士林似乎不管在哪里兜受大众的喜欢:two_hearts:因为实在是太好用了，我试遍了凡士林各种DIY的方法，在这里给你们说说凡士林的一些妙,5e3a61e20000000001008f12,凡士林
5dbfa978000000000100a9d3,►没有人没有用过凡士林吧？退回10年，护肤行业还没完全崛起的时候，家家户户梳妆台上必有一瓶凡士林，擦脸擦手擦脚，可谓全家,5927e2b97fc5b83fb70d6224,凡士林
5e4e4e5c0000000001004c21,:small_blue_diamond:本来是没有涂身体乳的习惯，但是今年冬天不涂身体实在干得吃不消，不仅皮肤粗糙暗黄还会有干屑！！ :small_blue_diamond:所以之前买年货的时,5927a56f82ec39230c9cf3d1,凡士林
5e4788ff0000000001004ff7,秋冬测评:凡士林3号瓶 :people_with_bunny_ears:秋冬我自己必备的好物之:keycap_digit_one:，当然是身体乳。我虽然在南方，但是一到秋冬天，特别是腿上，全是皮屑,5adad6e011be102513b8a0ea,凡士林
5db9139c0000000001002734,秋冬唇部护理好了涂口红就好看啦。我冬天基本没有死皮的困扰，这都是因为我平时勤于护理唇部的原因，唇部护理和脸上其实是一样重,592fe2ca6a6a694f6327c166,凡士林
5d8323e20000000002022315,charley每年都会出一次的香味凡士林 保湿不油腻 可以涂抹手 脚 嘴唇等任何干燥的地方哦 小小的一只 带出去也很方便,5b6c4c0f6145790001b6035c,凡士林
5d93604e0000000004023f46,希望能保管好东西不用替代，但旅途匆忙，万一真的丢了什么，用凡士林代替，死马当活马医，准错不了 替代防磨膏，旅游步行出发前,58c223346a6a6919d4cb84bf,凡士林
5d91f5c4000000000401888d,说到凡士林大家都比较熟知的用法就是穿高跟鞋:high-heeled_shoe:涂在脚后跟上防磨脚，滋润干燥的皮肤和嘴唇:mouth:，涂抹伤口起到防止伤口感染的作,596a560050c4b4414792997b,凡士林
5e6237000000000001005b4b,:peach:糙皮女孩是我没错了！以前不注重身体美白和保养，现在非常后悔，因为凡士林家对学生党也很友好，所以入手了凡士林精华身体乳,5a38db7a4eacab122606b260,凡士林
5e42827000000000010049a7,这支凡士林3号瓶是我去朋友家发现的宝藏身体乳，当时拍照下来最近在相册里找照片突然看到才想起来了，3号瓶可是專攻美白的精華,5a33f918e8ac2b18a2a4f59a,凡士林
5d22ade80000000027005129,:palm_tree:大概是因为我雄性激素分泌比较多吧，上嘴唇的毛毛灰常多，还清晰可见。嘴巴一圈的暗沉，大家都说我看起来很粗鲁，根本就不像,5ce7ac2f000000001702d702,凡士林
5da6dabe000000000100447e,你居然是这样的凡士林！[赞R] 包装也太少女心啦 满满的桃子！！ 啊啊啊 里面好香啊 很温柔的桃子味道 我现在用来抹嘴唇,5b4e322c11be1052fb5d4eee,凡士林
5d948ad900000000040214c9,你以为穿了漂亮衣服我就认不出你是凡士林了嘛？？ 是我最喜欢的柚子香诶～ 普通款是不是用腻了:question_mark: 赶紧换个口味试一下,5a937108e8ac2b455cf5cfbb,凡士林
5e38fbb80000000001005923,说起冬天我觉得身体乳比面膜对我来说更重要 虽然现在不会露胳膊露腿，也是为了夏季能露出白白嫩嫩的皮肤做准备啊 今年凡士林新,5af823fdf7e8b93e68af897f,凡士林
5d9199440000000004022b1e,30块就能买到的快乐！快来瞅瞅凡士林这个黄胖子！！ 这还是我认识的凡士林嘛 怎么会包装这么阔爱~~ 虽然家里还有没用完的,590846fe82ec396b4e393cbe,凡士林
5e3778b60000000001004c7d,擦了这个凡士林5号瓶身体乳我的鸡皮疙瘩真的掉了 :glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star::glowing_star: [捂脸R,5b2e341211be10461e6727dc,凡士林
5dc1658400000000010043e4,:red_heart:我真的太爱凡士林Q唇晶冻了 不知道用完多少罐了 每天睡前都会厚厚敷一层[暗中观察R] 第二天起床嘴上的死皮也一擦就掉,55d740c43397db2450fcaf96,凡士林
5da833950000000001001a9d,在日本无意间买到的凡士林，真的太好看了吧～～ 我完全不舍得用好吗[害羞R][害羞R][害羞R] 桃子香味让我太爱了,5aa16c564eacab2bb203bf71,凡士林
5e3a4b1e0000000001002bff,————————:two_hearts: 今天闺蜜问我怎么突然变白了，拍照都不需要调光了，嘻嘻~我当然是有变白的秘密法宝啦，7天就能变白白哦,5d16ec7e0000000012015c6c,凡士林
5e3bb3d80000000001000255,我一直都可羡慕那些冷白皮的女生了，因为他们的皮肤白会显得妆容很干净，无论搭配什么颜色的:lipstick:，做什么颜色的:nail_polish:都很好看,5a995a70e8ac2b56b00bdda3,凡士林
5e34bf010000000001007270,自用好物分享:eyes: 凡士林3号瓶 美白是我们女孩子一生的事业，试问哪个小仙女不想在夏天到来的时候白成一道光:red_heart: 现在距离露,5c25fea700000000050326ca,凡士林
5e4e568b0000000001006597,醉近我跟精华杠上了，先是买了唇部精华，又入了凡士林家的精华身体乳了，在家闲的无事，好好研究如何买买买也算是一种收获,5c2f6b37000000000702c3d7,凡士林
5e454c330000000001000228,小白瓶用了好几瓶，看着脸和脖子的色差越来越大，终于受不了就入了凡士林焕亮身体乳。对！就是那个新出的专攻美白的凡士林3号瓶,5bf788b26583c200011603e8,凡士林
5db822350000000001008883,一到秋冬季节，我的腿、胳膊、脚、嘴唇就容易起皮，容易干。然后买了这瓶凡士林晶冻，毕竟是杨洋:ewe:代言的！说什么也要用一下,5bab57cb6a10cd0001e88938,凡士林
5e1418a9000000000100298f,嘴唇干裂的美眉看过来！！！【大声吼叫】[哇R] 这篇笔记绝对让你摆脱困扰[喝奶茶R]尤其和我一样不爱喝水的姐妹:two_women_holding_hands: 先说,5b51c013e8ac2b1cd455fb2b,凡士林
5dc0e98d0000000001000b50,:black_small_square:冰冰姐同款，你可别看它小小一瓶，功能可不少：淡化眼纹、唇纹，滋养睫毛，清洁黑头，卸妆它都能轻松搞定[大笑R]。凡士林,5c47b99b000000001101cf8f,凡士林
5da19fa100000000010083e6,说起凡士林，那是老一辈都知道的牌子了，而且白菜:leafy_green:大碗，我周边的小姐妹基本人手一罐了，它的常规用法，估计许多人都get了,560c16bb3f95a31d5613759f,凡士林
5e38e70700000000010029d8,過冬必備護膚品:保濕水乳、唇膏、護手霜以及身體乳，前三種之前已經整理過，今天我們就來來談談身體乳。 我是亞洲黃皮，而且是,58e3be866a6a695866be702c,凡士林
5d2aed1e000000002601fb9a,联名唇膏是:cup_with_straw:汽水味的 没有一般的凡士林唇膏那么油腻 比较清爽 但是依然是晶冻修护，效果很好 可以日常唇膏，可以口红打底,5bb21e72aa1ebf0001846783,凡士林
5e42646d000000000100b0b8,:tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip::tulip: 這幾天在家太無聊啦，待在家裡護膚都成為了我的樂趣,596e081e82ec3977d0607803,凡士林
5e47e5a30000000001006d0d,我不知道有那么多妈妈会对湿疹，凡士林那么感兴趣哈[笑哭R] 生活在温哥华，带着三娃，老三现在7个月。跟着现在的家庭医生,5e367e510000000001005730,凡士林
5e7f34180000000001007e84,,5dd63da300000000010004ab,凡士林
5e3fae6d000000000100630d,为国家做贡献的我 整整在家关了大半个月 天天空调房里待到皮肤严重起鸡皮  不过还好有它:backhand_index_pointing_right:凡士林5号瓶 每天洗完澡 都要,5afd5ba84eacab09023fe3d3,凡士林
5dbaba7f0000000001006cae,:sunflower:想必寶寶們對凡士林都不陌生了叭，這款經典修護晶凍它的用途強大到你無法想象，哈哈哈～:white_medium_star:晶凍的主要功效是修復季度乾燥肌膚,5c98b3050000000011030419,凡士林
5e3eb507000000000100bec4,進入冬天，雞皮膚&沙漠皮的我真的是太南了！面部護理還可以打打水光，做做護理來保持，可身體的乾癢就太難受了，尤其是背部，有,5569881eb7ba2247142242a0,凡士林
5e631cbd0000000001001c20,话说现在的男生在生活方面，可是一点不比女生糙，护肤品，面膜一个都不能少。年前囤了几瓶凡士林的身体乳，原本打算白白嫩嫩过春,5a642b044eacab367211a076,凡士林
5e3faefa000000000100647c,作为一名冬天干皮宝宝，每天洗澡后:person_taking_bath:，身体乳就得涂起来，哪天要是忘记了，小腿和脚踝处就掉雪花啦:loudly_crying_face::loudly_crying_face:皮肤爱起鸡皮，一不,5c022ad4000000000701d88f,凡士林
5e3a2afc00000000010061ba,皮肤状态：干性、皮肤黄 作为一枚北方妹子，冬天比较寒冷、干燥，腿上有时会有掉皮屑的情况，真的是无法直视自己那条又黑又干满,5a2567514eacab6a98c9511b,凡士林
5e38cc78000000000100bfd1,:COOL_button:从前闺蜜白过我，如今我让她哭泣 哪个女孩不渴望自己的身体变白？ 告诉你们一个我自己美白的小秘密 就是坚持用凡士林3号,5c9241f6000000001200409e,凡士林
5dea30720000000001007dd7,[微笑R]现在我会随身带一小盒凡士林，嘴唇干了，涂一下，皮肤起皮，涂一下，当护手霜，涂一下，哈哈哈哈哈哈，超万能的，然后,56e693cc1c07df61fc28cca8,凡士林
5da316740000000001003778,凡士林以前总是在奶奶桌上看见，以前我还很好奇为啥这么大罐的东西她们能一年用好几罐，知道现在get了它的用法之后才知道有多,5bc5ecf9680e2c0001988168,凡士林
5e4f126c000000000100a440,:sparkles:用邓紫棋推荐过的凡士林补水法真的有效， 我的脸和脖子在春天风大干燥的时候会干到起皮。 :sparkles:洗脸后湿脸敷一层凡士林，纱布沾,5985aaa982ec394302184758,凡士林
5e7c87000000000001002673,最近出门回来就是一顿酒精消毒。什么都要喷几下才安心，因为今天钱包拿在手上，我也没有细想（也没这个常识）就喷了几下酒精，结,5a86e8884eacab7a8764638a,凡士林
5e43f1b00000000001003b36,我们老是说着要坚持日常护肤，其实不止是面部养护，身体也同样重要不能忽视！ 尤其是像我这种肤色暗沉的黑姑娘，不能只顾着变着,5b4ea16811be1009c30e04cb,凡士林
5dbaad0b000000000100922e,[喝奶茶R] 凡士林是个口碑一直很好的老牌子了，而且是连吃土少女都会爱惨的，很平价啊，有没有！各路明星都在用，我是跟着大,5b8f53ee3c9ab00001ece071,凡士林
5d313dda000000002702880e,最近凡士林又发现新用法了，我也试了一下 不知道究竟咋样，就先少弄了一点 步骤也很简单[飞吻R] （1）把凡士林放一些到小,5cc11f4e0000000017009637,凡士林
5e3e70640000000001007023,平时顾着脸上护肤，身体皮肤也没有落下，夏天晒黑的肌肤，到秋冬季把它给白回来了~ 其实也没什么秘密，平时注意护肤就可以了,5ad35fe84eacab50c597c5f2,凡士林
5e4a4b9e0000000001000f24,:writing_hand:我不怎么爱喝水，所以嘴唇难免会褪皮，甚至干裂，如果用手揪，还会疼得不行。 · :writing_hand:在没办法出门买唇膏的情况下，想到了,5d146963000000001100706e,凡士林
5da41473000000000100ae8d,介个是日本CHARLEY X 雪の元本店合作滴～ 这个可泰好闻了 浓浓的柚子香！ 我涂嘴上忍不住撅起嘴来闻味儿… hin,5ca96153000000001200b962,凡士林
5bf8f50607ef1c54bb572e60,[害羞R]低成本去黑头，凡士林是你的优选！！！[害羞R] :smiling_face_with_smiling_eyes:凡士林是一种矿物蜡，它不会被皮肤吸收，能在肌肤表面形成一道,5be8cc3fb3d6360001668800,凡士林
5e43e67d000000000100b98b,:part_alternation_mark:讲真，鸡皮真的困扰了我很长时间，身上疙疙瘩瘩的摸上去真难受，:disappointed_face:总感觉想要一下子去掉似乎不太可能。 :part_alternation_mark:最近我发现了,596ecdb56a6a695822232366,凡士林
5e6a31c7000000000100b868,因为是过敏体质，所以所有的护肤品都是慎之又慎，底层涂凡士林唇膏:lipstick:，再涂自己喜欢的色号，让你整天都很水润,5a61f8624eacab4ceaf3ca5b,凡士林
5e3e618f00000000010049b3,哈喽，宝宝们，许久没有给大家share我最近用的好物:cloud:啦，一直呆在家里，所以护肤成了我现在的首要目标，现在可是养白身体的,5bcc3929358e710001bd2cae,凡士林
5e51160e000000000100b198,:white_medium_star:凡士林3号瓶——烟酰胺焕亮精华身体乳 前阵子，无意间在一个博主笔记里看到推荐这款凡士林3号瓶，马上就被种草了！据说这个,584e0e62a9b2ed42f14b7a3e,凡士林
5dfd9ef60000000001000240,肯定有很多:fairy:宝宝跟我一样，一到秋冬就会有皮肤痒，脱毛衣的时候会有白色的小屑屑，嘴唇干燥起皮之类的问题。 作为一个懒人,58912bc76a6a69032f12a492,凡士林
5e3e65fe00000000010094f1,捨不得用小燈泡？ 我已經在用小燈泡拍小腿啦！ 凡士林的修護晶凍相信大家都用過吧， 還有品牌的保 :snowflake: 溼修護功效 做的比,5bed45bb12ee97000198fd8d,凡士林
5e3a53370000000001007443,————————————:tulip: ​ 提到身体乳——谁第.:keycap_1:个想到的:shamrock:不是凡士林？凡士林身体乳对我来说可以说是“纵有佳,59a6ba515e87e744015d7a0a,凡士林
5e3fde680000000001003984,秋冬季节皮肤干燥，跟着受难的不仅面部皮肤，还有我们的身体。尤其是手肘、膝盖这些角质层厚的地方，总会变得颜色又重又粗糙。我,5c84899800000000100040e7,凡士林
5e49070f000000000100b893,不知道姐妹們會不會有這樣的煩惱？冬天皮膚真的動不動就會很乾燥，手上腳上還會有一些白色的皮屑屑，不僅顯得很難看，還容易起靜,5c611fa00000000012006a73,凡士林
5de9888a00000000010029f2,[微笑R] 凡士林修护晶冻的成分非常简单，只有矿脂、丁羟甲苯、VE，所以很不会对肌肤造成额外的负担。 [微笑R] 工具,59533b0d6a6a693284a5fb8d,凡士林
5c77a6a2000000000d003a0c,  凡士林的正确打开方式是这样！小伙伴们千万不要被带偏了！[飞吻R][飞吻R][哇R] 我承认凡士林的功能确实挺强大的,5966e958b1da1412ab32be65,凡士林
5deb44f000000000010083f9,今日大雪，来聊聊平时总化妆的:woman_light_skin_tone:，唇部护理怎么做？ 唇膏用过不少了 从上学时候的✐曼秀雷敦 20:money_bag:左右太久不用都忘,59e7082111be1015f0b2efd2,凡士林
5e58c35f00000000010086b8,雖說冬天快過去了，但作為乾皮妹子的我，還是起皮，仔細看皮膚很粗糙，還有雞皮，每天身體乳必備。前陣子入了凡士林5號身體乳,5b87b6082e00800001567bcc,凡士林
5e3eaa7e0000000001005ac5,作为黄皮妹纸天天想着怎么白！发现了平价好用的身体乳~ 凡士林身体乳粉色款的~:red_heart: 这款身体乳有好几种，不过我最爱的还是粉色,5e3bc5f5000000000100b8e1,凡士林
5dbfc9f20000000001005232,说到凡士林一般想到的都是用来当润唇膏吧，确实晚上涂上早上嘴唇是润润的，今天咱就先不说这个hhh 这瓶已经用很久了，今天我,5c7676e50000000012022816,凡士林
5e68b52e0000000001002e56,凡士林:VS_button:海蓝之谜唇膏 :keycap_1:价格：海蓝之谜比凡士林贵巨多 :keycap_2:质地：凡士林上嘴厚重，海蓝之谜轻薄凉爽。 :keycap_3:味道,5b1cd2a611be105bf3550110,凡士林
5df064bc000000000100108f,打卡豆瓣聲量很高的凡士林晶凍！一物多用~ 我之前用過凡士林的身體乳感覺蠻滋潤， 現在對這個牌子的好感也挺高的。 這兩天刷,5bed45bb12ee97000198fd8d,凡士林
5e3529b100000000010001e1,滴滴，凡士林5号瓶，磨皮式护肤 过了年春天就来了，那夏天还会远吗？想到夏天女生在意的是什么！漂亮小裙裙，露肉小套装！夏天,5a729c9e11be1055a50fa358,凡士林
5dc144c300000000010082e5,每到秋冬季节皮肤就会特别干燥:cloud: 平时除了坚持日常护肤:cactus: 凡士林在秋冬季节也是不能少的:dizzy: 凡士林修护晶冻是大家公认的,5714eeaa84edcd1133a7cd69,凡士林
5dbd63f1000000000100ae06,1瓶凡士林解决你的100种困扰 原先我看到有好多的文章在推:backhand_index_pointing_right:荐凡士林好用，我还不相信，等我看到blackpink的Je,5c629e1800000000120097dc,凡士林
5e38c55400000000010033d3,亲爱的朋友们，新年已过，春天还会远吗？让我们拥抱春天，拥抱一切美好的生活。 同时也到了露腿:woman_dancing:的季节了！想想心:sparkling_heart:里都是,5aeea0884eacab543a87b027,凡士林
5daff7bc0000000001007e60,凡士林晶冻是我每到秋冬时刻最不能割舍的一样东西了， 它是凡士林的王牌产品，而且用途超多，堪称冬季滋润神器。:sparkles::sparkles::sparkles: 这次还,5cff6f4d0000000011016bcd,凡士林
5d9e996f00000000010038e5,凡士林这个牌子是陪伴我们家二十几年的老牌子了，小时候一到秋冬季天气干燥的时候，妈妈就会拿出来给我涂手涂脸，在我的印象里,59c88d9844363b22ed8474ca,凡士林
5df0546c000000000100ad60,看了最近豆瓣小组在疯狂battle凡士林，真的要被网友笑si:face_with_tears_of_joy::face_with_tears_of_joy:姐妹们的胜负欲也太强了吧！就连凡士林也不能输哈哈哈哈,55f82659c2bdeb25af66b387,凡士林
5e3fabf1000000000100957a,我一直都是个黑黄皮，今天给大家818我最近在用的凡士林5号身体乳，简直就是我们鸡皮肤的z爱了:sparkling_heart: 秋冬天，皮肤比较干燥,5cad4a1d000000001601177d,凡士林
5e020a990000000001006cc5,这款黄色的凡士林身体乳 容量大400ml:rainbow:足够完成每天的日常护理 物美价廉，一点也不用担心浪费 ~ 淡淡的薰衣草:cherry_blossom:香,5c862f3c00000000160028f0,凡士林
5e3a271e0000000001005b99,"凡士林是我们爷爷奶奶辈用到现在的老牌子了,既便宜又好用。 凡士林的身体乳是我买一瓶都还是会在家里备一瓶的好物。毕竟性价比",5a9d5f4c4eacab50772aad9d,凡士林
5e64a4de000000000100b9be,作为凡士林的忠实老粉，它的小蓝罐大家估计是人手一个的，之前的身体乳也是便宜又大碗:thumbs_up_light_skin_tone:现在又出了新版的针对不同需求的精,5a99307d4eacab5621ce888a,凡士林
5e81a0c80000000001009f61,作为大学生而且还是贫民窟出生的我来说，蕞近被邓紫棋安利凡士林后发现凡士林真的是个好东西，贫民窟女孩:girl:要拥:Japanese_not_free_of_charge_button:的一款平,5ce616590000000017007986,凡士林
5d1c872300000000270258f7,:jack-o-lantern::jack-o-lantern:今日份种草一款来自日.本.健.荣.制.药.的.手美果凡士林润肤霜，现在凡士林在国内的认知度也是越来越高了，但在国,5d198451000000001201623e,凡士林
5e60d53600000000010004fa,没想到我也有被凡士林抢:purse:的一天 淡淡的:rose:味道 好闻又高级[赞R][赞R] 睡前涂早上醒来嘴巴都嫩嫩的[飞吻R] 涂口,5d3997e50000000016023259,凡士林
5dafef270000000001000eb2,凡士林晶冻我想很多朋友都买过吧，它是凡士林的王牌产品了，已经有150年的历史，时间的沉淀值得信赖！它也是我一直回购的宝贝,5cff6f4d0000000011016bcd,凡士林
5e5f43b00000000001006fdf,这段时间特殊情况就一直呆在家里，空出来的时间实在是太多了，我就全身上下都在给自己好好做护理！ :keycap_1:平常洗澡我一般一周我,57a9cc5d5e87e75bbe0553af,凡士林
5db82c8400000000010097ee,:blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart: 爆款妙用凡士林，嗯，爱上它了 秋冬季節到了，凡士林潤膚霜能改善肌膚乾燥、晦暗、脫皮、老化現象,58abeb0b7fc5b843889f63d8,凡士林
5df067bf0000000001008ce2,:cherry_blossom::cherry_blossom::cherry_blossom: 我觉得这个凡士林应该很少有人不知道它⑧ 它已经陪伴我了两年辽:exclamation_mark:它只要用完了我就会立:horse_face:再买:exclamation_mark:因为用处太多了,5c2cb224000000000702de01,凡士林
5df19a720000000001001c1b,前段时间看李佳琦直播推荐了这款凡士林的修护晶冻，这款产品确实很好用，[偷笑R]我也用了很久，每天晚上睡前都会涂一层在嘴唇,5483191ee779891840b667f9,凡士林
5e3bd42b0000000001007ef9,咳咳咳！姐妹们～晓得伐情人节快到了！ 最近发现了个好东西 我不能一个人独享 我要和众姐妹分享 凡士林5号瓶身体乳 有鸡皮,5c383aea0000000006021b27,凡士林
5d6cfd21000000000201ac80,相信大家都对凡士林不陌生吧，因为便宜又大碗性价比超高，一到秋冬季基本人手必备一只了[笑哭R] [笑哭R] 如果你觉得凡士,5d3043360000000010033025,凡士林
5db2c37800000000010000de,又到了冬天了！凡士林晶冻怎么能少了呢！它可是我滋润过秋冬的法宝！ 它是凡士林的王牌产品了，修复干燥肌肤的效果是妥妥的，今,5cff6f4d0000000011016bcd,凡士林
5e7c66a20000000001001558,不知道有多少人看到那种逆袭冷白皮，白成一道光的帖子而入手了各种身体乳。接下来我就来说说我是怎样入坑的？ Olay和凡士林,5af69900e8ac2b7365233ccd,凡士林
5e64b288000000000100b514,网上凡士林的用法真的五花八门，经我实测后，一瓶凡士林到底有多少种正确用法呢！点个小:red_heart::red_heart:收藏起来吧！:backhand_index_pointing_down: :keycap_digit_one:卸妆,5bcd9c0d0dbbdd00016ee532,凡士林
5e3905790000000001002e35,之前我一直在用凡士林的唇膏，因为既平价又好用！偶然的机会我发现凡士林新出了身体乳，入了凡士林的坑就不想再跳出来了~ 立刻,5bb82246ffd1e100010a234c,凡士林
5df0ba330000000001001b20,Hello~冬天已經到了啦~身體又開始各種幹燥起皮了吧，連空氣都愈發地幹燥了，分享壹下佳琦哥哥推薦的爆款哦！也是我壹直在,5ca8673e0000000017018285,凡士林
5e70571c0000000001002f5e,看见网上把凡士林夸到飞起，恨不得解决一切皮肤问题，我坐不住了。凡士林是非常非常好，但是没有任何东西是全能的，啥啥都能解决,5922475b82ec39332a37436c,凡士林
5e816fc40000000001009a7b,,5ce616590000000017007986,凡士林
5e69db290000000001009783,今天与大家分享一个居家必备大白罐——医用级白凡士林，想简单的说说这个成分的性状和使用方法之类，毕竟便宜大碗还温和纯净，入,5ad5e42de8ac2b66e53fb7b3,凡士林
5e61136c0000000001003c53,这段时间在家可不能白宅，相信集美们为自己的身材下了不少苦功夫。瘦腿、瘦腰、瘦肚子。而我，沉迷对身体的护肤管理。看到女明星,5918623850c4b476a9329b99,凡士林
5dbeafdf000000000100131a,凡士林大家都知道生活中经常见:new_moon_face:最近入:Japanese_bargain_button:宝嘉利得的小粉瓶凡士林更是让我喜欢！！小小的一个，粉粉嫩嫩还有淡淡的玫瑰香味,5957b2c050c4b4791853f030,凡士林
5e6efea60000000001008dcb,春季皮肤特别干燥，有很多的水分流失，从而引起皮肤的衰老，重要的是我的胳膊一到春天就容易干燥起皮，肤色还很暗沉。 凡士林,5bf6a52751783a481b58f9cb,凡士林
5e3badb900000000010032dd,最近几年，凡士林的各类产品，可谓是一直紧跟潮流。 在这个连沐浴露都被要求有抗老效果的时代里，身体乳更加逃不了n合一的需求,5458b297d6e4a90a29e65300,凡士林
5e056016000000000100829b,凡士林CNY礼盒，新年测评～ 大家对凡士林这个名字肯定都很熟悉吧，老妈冬天老是买凡士林来擦手，据说很滋润～ 马上,5a90baa54eacab6903ef2f2b,凡士林
5e43ca52000000000100ac30,从上到下 从唇膏、护手霜、身体乳 凡士林真的霸占着我的洗漱台:person_taking_bath: 前段时候准备补货的时候发现竟然新上市的一个数字瓶系列,5b802322233b200001cdce4f,凡士林
5e5cd8960000000001009fb0,宅家一个月，很多小仙女们都在偷偷变瘦，偷偷变美。而我不仅要偷偷变美，还要偷偷养成滑嫩肌肤:smiling_face_with_sunglasses: 我是个365天都会坚持涂身,5b76fcbc810b99000166e0bd,凡士林
5dc152fc0000000001006748,凡士林大家应该都不陌生，以往以来可能大家知道的都是把它当作唇膏或者润体膏来用，但是据说晶冻是灰常万能的，仔细数数的话能有,5c540d4300000000180004d3,凡士林
5d8eca0c000000000401d8b2,凡士林晶冻的妙用，风还是很大的勒～伍哥也有存货哇，毕竟相比起昂贵的护肤品，凡士林是灰常接地气啦！尤其是学生党，宿舍必备耶,574858c782ec391f5261993e,凡士林
5e79e7810000000001000cdd,凡士林不是国货吧:exclamation_question_mark:有课代表吗:exclamation_question_mark:在线等,5e58d4190000000001005a0b,凡士林
5e736dc80000000001007474,[赞R]疫情期间最大的快乐就是拆快递 最让我惊喜的是这款磨砂膏！当时冲着凡士林这个老牌子下手的 以为九块九花的是运气钱,5c2b8e9d000000000603708f,凡士林
5de657060000000001003494,"凡士林 :orange_heart:可持香：香膏原理,先抹一点在手腕或者耳后再喷香水，香味会持久很多呢（也可制作固体香水哦） :yellow_heart:防磨脚：再也不",5dd24f9200000000010054de,凡士林
5d638e5f0000000002019e17,姐妹们:exclamation_mark:凡士林真的太神奇了:zany_face:我最近又在英国了，鼻子上的黑头也跟我一起来了。上网查了一下，很多妹子都说凡士林去黑头效果,5cff6f4d0000000011016bcd,凡士林
5e5386640000000001000a0a,:eyes:这是第一次发文章 是带着一点经验和一点疑惑来的 （希望那些想买身体乳的都认真看下去） 我也算是试过好几款身体乳的人,5a9ad4e8e8ac2b7eca14811b,凡士林
5dd3532c000000000100abea,妈呀！好看死了！凡士林现在都这么注重颜值了吗？ 逛药妆店偶然发现的这个唇膏 说实话 本人对凡士林没有好感 因为曾跟风买了,55630ba7b7ba22095a919c44,凡士林
5e7cc7ed0000000001000e13,小伙伴之前推荐我入过凡士林的润唇膏，当时我就好感满分。听说主打“给身体面部级呵护的”新品身体乳出来了，我就立马下了手，不,56fa542984edcd7350b942e5,凡士林
5db931d30000000001001361,秋天刚来我老爸就开始催我给他买凡士林了。我们全家都是干:ewe:肌肤，到了冬天我和我爸都会起皮，哎家族遗传啊。我妈手需要凡士林,561f9f8b67bc650e64d01e10,凡士林
5e71b55c0000000001001af7,小红书上凡士林的风太大了，各种说好用和不好用，说实话，凡士林的各种小妙用还真的满让我心动的，反正也不贵，心动不如行动，索,5c9c226e0000000012016748,凡士林
5e7f755a0000000001005e87,[害羞R]凡士林经典修护润唇膏推荐、推荐太好用啦、保湿、护唇、棒棒哒～晚上厚厚涂可以当唇膜喔、～ @凡士林 [害羞R]兰,5cb1b371000000001000c36c,凡士林
